ID	Tweet	Affect Dimension	Intensity Class
2017-En-20182	&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(	fear	2: moderate amount of fear can be inferred
2017-En-20783	Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry	fear	0: no fear can be inferred
2017-En-21982	@joeyskawaii i know i don't know u, but physiatrists are seriously the number one best thing for people with anxiety.	fear	0: no fear can be inferred
2017-En-21222	Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate 	fear	0: no fear can be inferred
2017-En-20602	3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited	fear	0: no fear can be inferred
2017-En-20358	I'm such a shy girl🙄	fear	1: low amount of fear can be inferred
2017-En-21068	@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS	fear	0: no fear can be inferred
2017-En-21554	even walking around with my family members who carry guns makes me nervous and theyre my family....	fear	2: moderate amount of fear can be inferred
2017-En-20751	@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace	fear	0: no fear can be inferred
2017-En-21446	The 2008 crisis was just the tremor In advance of the earthquake'	fear	1: low amount of fear can be inferred
2017-En-20254	a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +	fear	1: low amount of fear can be inferred
2017-En-21609	Good Morning!!!\n\n#leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech #fear	fear	0: no fear can be inferred
2017-En-21702	@erickogi @citizentvkenya @OfficialJMbugua but at what price. The near misses are too many, am afraid it may translate into something else	fear	1: low amount of fear can be inferred
2017-En-20251	@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall	fear	1: low amount of fear can be inferred
2017-En-21266	What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte  #shitworldforourkids	fear	3: high amount of fear can be inferred
2017-En-21105	So is texting a guy 'I'm ready for sex now' considered flirting?' 	fear	0: no fear can be inferred
2017-En-20080	@camilluddington the fact that YOURE nervous makes me want to crawl in a hole	fear	3: high amount of fear can be inferred
2017-En-21652	@maddie_truex just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet	fear	0: no fear can be inferred
2017-En-20454	@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking	fear	0: no fear can be inferred
2017-En-21566	It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. 	fear	0: no fear can be inferred
2017-En-21984	Let's refuse to live in #fear - #sotoventures	fear	0: no fear can be inferred
2017-En-20275	@SherriEShepherd because #whitepeople are #afraid of large #blackmen?	fear	1: low amount of fear can be inferred
2017-En-20144	@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted	fear	2: moderate amount of fear can be inferred
2017-En-21023	@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the 	fear	0: no fear can be inferred
2017-En-21794	Ffs dreadful defending	fear	0: no fear can be inferred
2017-En-22014	#NawazSharif says India poses unacceptable conditions to dialogue.#India's only condition is an end to #terrorism. :@MEAIndia	fear	1: low amount of fear can be inferred
2017-En-20699	So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking	fear	0: no fear can be inferred
2017-En-21437	Rear garden alarm activated  at Telford house at 106.4.	fear	0: no fear can be inferred
2017-En-20564	3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys?  #customerservice #2hour #waittime	fear	0: no fear can be inferred
2017-En-21227	@chutneysupercat hi lovely brownie, MM is calling me tuppytupperware.. its awful	fear	0: no fear can be inferred
2017-En-21314	In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol	fear	0: no fear can be inferred
2017-En-21776	I realized that it is not #death that I #fear but it is the act of dying. \n#life	fear	2: moderate amount of fear can be inferred
2017-En-20742	And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.	fear	0: no fear can be inferred
2017-En-21670	Projection is perception. See it in someone else? You also at some level have that within you. #anger 	fear	0: no fear can be inferred
2017-En-21546	@sandahlcarrie Your comments concern us, Carrie. Please DM your record locator and details.	fear	0: no fear can be inferred
2017-En-21992	If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton	fear	0: no fear can be inferred
2017-En-22206	I wish harry would start tweeting people again	fear	0: no fear can be inferred
2017-En-21336	Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking 😮👎	fear	1: low amount of fear can be inferred
2017-En-22024	Goodbye everyone, tremendous #LTHEchat tonight	fear	0: no fear can be inferred
2017-En-21333	Romero is fucking dreadful like seriously my 11 month old is better than him.	fear	0: no fear can be inferred
2017-En-20315	Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball	fear	1: low amount of fear can be inferred
2017-En-21199	Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people?  #recluse #issues	fear	2: moderate amount of fear can be inferred
2017-En-20470	@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible	fear	0: no fear can be inferred
2017-En-20684	Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart	fear	0: no fear can be inferred
2017-En-22204	When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life	fear	3: high amount of fear can be inferred
2017-En-20040	First day of college feeling nervous	fear	3: high amount of fear can be inferred
2017-En-20868	@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things	fear	0: no fear can be inferred
2017-En-20926	You make me breathless.	fear	0: no fear can be inferred
2017-En-21998	Somewhere I rd a rpt tht Pakis wr afraid of TSD &amp; asked it 2 shut dn. Congis obliged &amp; exposed it,hounded them.time to revive. #BadlaofUri	fear	0: no fear can be inferred
2017-En-21920	On my life I'll never understand why anyone would pay money to see @LifeOfDesiigner #terrible	fear	0: no fear can be inferred
2017-En-21252	Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation 	fear	0: no fear can be inferred
2017-En-20167	I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭	fear	2: moderate amount of fear can be inferred
2017-En-22114	Even after @O2 ref the £5k fraud, they still treat me like dirt. No returned calls or apology #shocking #customerservice @mse @resolvercouk	fear	0: no fear can be inferred
2017-En-21175	@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan 	fear	0: no fear can be inferred
2017-En-21723	@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't 	fear	0: no fear can be inferred
2017-En-21349	@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking	fear	0: no fear can be inferred
2017-En-21543	I walked 3.4 miles today, the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay 	fear	0: no fear can be inferred
2017-En-21140	Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...	fear	0: no fear can be inferred
2017-En-22067	I don't get how people can leave their phone on don't disturb all day...does your mom not threaten you when you don't respond within seconds	fear	0: no fear can be inferred
2017-En-21626	Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor	fear	0: no fear can be inferred
2017-En-21741	@pronounced_ing However I am pretty sure my over excitement did not help your bullet journal fright. 🙃	fear	0: no fear can be inferred
2017-En-21288	@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism	fear	1: low amount of fear can be inferred
2017-En-21864	@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...	fear	0: no fear can be inferred
2017-En-21804	@Cernovich It's like the horror movie The Hills Have Eyes...	fear	0: no fear can be inferred
2017-En-21135	@bothsocial Thanks for the follow! Hope you’re having a terrific day!	fear	0: no fear can be inferred
2017-En-21317	second episode of AHS 6 here i go 	fear	0: no fear can be inferred
2017-En-20244	#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.	fear	1: low amount of fear can be inferred
2017-En-20828	@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.	fear	0: no fear can be inferred
2017-En-21161	@ccrago It was dreadful, even after he met the Catfish he still thought it was her!	fear	0: no fear can be inferred
2017-En-22249	me: are you guys dating yet #trans #nervous #blowjobs #TFB dating in mack north ohio Bewdley	fear	0: no fear can be inferred
2017-En-20678	@safety @Support \nHi 🌷\nWhy do you always suspend ISIS hunters\n \n👉@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n	fear	0: no fear can be inferred
2017-En-21646	the day they disclosed they caught her googling cholroform we were fucking aghast	fear	1: low amount of fear can be inferred
2017-En-20170	@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?	fear	2: moderate amount of fear can be inferred
2017-En-20328	From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism	fear	1: low amount of fear can be inferred
2017-En-20930	@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible	fear	0: no fear can be inferred
2017-En-20809	@TJ_FASHO lmao clown my own hair I'm going to dread lmao	fear	0: no fear can be inferred
2017-En-20902	This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword	fear	0: no fear can be inferred
2017-En-21099	#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm	fear	0: no fear can be inferred
2017-En-20756	@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful	fear	0: no fear can be inferred
2017-En-21399	If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio 😈😈😈 #Mwahaha	fear	0: no fear can be inferred
2017-En-21269	@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE 	fear	0: no fear can be inferred
2017-En-21430	@LanaDelRey @Ocelottacash tfw ur fans panic cuz they think u cut ur hair	fear	0: no fear can be inferred
2017-En-22083	Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. 	fear	2: moderate amount of fear can be inferred
2017-En-21722	@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't #awful	fear	0: no fear can be inferred
2017-En-20777	It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare	fear	0: no fear can be inferred
2017-En-21837	Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams	fear	0: no fear can be inferred
2017-En-20944	STAY JADED everyone is 	fear	0: no fear can be inferred
2017-En-22240	#ADHD &amp; #anxiety are #IRRELEVANT\nAnyone will be #EVICTED if a significant amount of rent HAS NOT BEEN PAID \n#mentalhealth aside\n#CantPay	fear	2: moderate amount of fear can be inferred
2017-En-20648	@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think they’re fighting against.	fear	0: no fear can be inferred
2017-En-21654	@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. 	fear	2: moderate amount of fear can be inferred
2017-En-21767	@jdwmaguire 'They will be a formidable challenge' Roy Hodgson on Northampton Town *shudders*	fear	0: no fear can be inferred
2017-En-21985	If her legs aren't shaking, you're not doing it right.	fear	0: no fear can be inferred
2017-En-20202	Watching It Follows.  This is a super freaky movie.  #horror #scary	fear	2: moderate amount of fear can be inferred
2017-En-21720	@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder	fear	3: high amount of fear can be inferred
2017-En-21379	@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! 	fear	0: no fear can be inferred
2017-En-20786	We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose	fear	0: no fear can be inferred
2017-En-21871	@OddNMacabre One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? 🎩	fear	0: no fear can be inferred
2017-En-20561	Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet. #horror #amwriting	fear	0: no fear can be inferred
2017-En-22009	I'm literally never home and my parents threaten to charge rent if I don't start cleaning the house everyday. OK.	fear	0: no fear can be inferred
2017-En-20263	@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter 	fear	1: low amount of fear can be inferred
2017-En-21736	My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;	fear	3: high amount of fear can be inferred
2017-En-21940	@cazzrhughes its reflective of the current political debate 	fear	0: no fear can be inferred
2017-En-20591	I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree	fear	0: no fear can be inferred
2017-En-20628	@JonnyDunn93 and Gerrard was awful then	fear	0: no fear can be inferred
2017-En-21895	@amychozick @jswatz Not a word about terrorism.	fear	0: no fear can be inferred
2017-En-20173	my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare	fear	2: moderate amount of fear can be inferred
2017-En-20845	Aberdeen st Johnstone, let's see who can punt it the furthest #awful	fear	0: no fear can be inferred
2017-En-21310	@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous	fear	0: no fear can be inferred
2017-En-20773	@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*	fear	0: no fear can be inferred
2017-En-21151	Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea 	fear	0: no fear can be inferred
2017-En-21255	So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking	fear	0: no fear can be inferred
2017-En-22019	Beginning the process to see if working is an option. #mentalhealth #complexptsd 	fear	1: low amount of fear can be inferred
2017-En-21050	Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation	fear	0: no fear can be inferred
2017-En-20837	If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees 	fear	0: no fear can be inferred
2017-En-21658	If I could turn anxiety off--I would. #nooneunderstands 	fear	3: high amount of fear can be inferred
2017-En-22099	#Debates2016 #AskTrumponeQuestion why do you #bully and # insult #people so much more than any other candidate in history? Not leadership	fear	1: low amount of fear can be inferred
2017-En-20724	My mind always seems to work its best at night #restless	fear	0: no fear can be inferred
2017-En-22202	SO many great pics from the show in Tokyo😍 I like all his outfits now except the lace one w those horrible pants....💁	fear	0: no fear can be inferred
2017-En-20349	#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India	fear	1: low amount of fear can be inferred
2017-En-21558	Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide 	fear	0: no fear can be inferred
2017-En-21762	That rocky horror remake looks a bit w a n k	fear	0: no fear can be inferred
2017-En-21600	I look #horrible today and I just saw 6 people ik in the past 10 min :-)	fear	0: no fear can be inferred
2017-En-21942	@JoyOfBearding The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre.	fear	0: no fear can be inferred
2017-En-20888	I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible	fear	0: no fear can be inferred
2017-En-20308	Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 	fear	1: low amount of fear can be inferred
2017-En-21625	@jkriv You're most welcome. Please check with us anytime you have a question or concern.	fear	0: no fear can be inferred
2017-En-20457	Absolutely shocking. The decline of Rooney is a little embarrassing really!	fear	0: no fear can be inferred
2017-En-20224	Retweeted Dr. Rand Paul (@RandPaul):\n\nStop fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.	fear	1: low amount of fear can be inferred
2017-En-21674	A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation	fear	2: moderate amount of fear can be inferred
2017-En-21174	By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht'll haunt fr years. #UNGA	fear	2: moderate amount of fear can be inferred
2017-En-20264	Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .'	fear	1: low amount of fear can be inferred
2017-En-21183	Nothing worse than an uber driver that can't drive. #awful	fear	2: moderate amount of fear can be inferred
2017-En-21845	@BenjySarlin @MargieOmero @MonmouthPoll not to worry, he'll flip Wisconsin	fear	0: no fear can be inferred
2017-En-20780	339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots	fear	0: no fear can be inferred
2017-En-20785	Not sure that men can handle a woman that's got her crap together. #intimidation #independent	fear	0: no fear can be inferred
2017-En-20368	Rollover car crash on warren st, traffic is horrid #Boston	fear	1: low amount of fear can be inferred
2017-En-21724	I'm just always too shy	fear	1: low amount of fear can be inferred
2017-En-22219	i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest	fear	2: moderate amount of fear can be inferred
2017-En-20615	India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan	fear	0: no fear can be inferred
2017-En-21965	Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!	fear	0: no fear can be inferred
2017-En-20404	@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity	fear	0: no fear can be inferred
2017-En-21707	I'm such a shy person oh my lord	fear	3: high amount of fear can be inferred
2017-En-20605	you make my heart shake, bend and break.'	fear	0: no fear can be inferred
2017-En-20018	I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death	fear	3: high amount of fear can be inferred
2017-En-20227	@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL	fear	1: low amount of fear can be inferred
2017-En-21198	#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax	fear	0: no fear can be inferred
2017-En-20351	Sickness bug! #awful	fear	1: low amount of fear can be inferred
2017-En-20307	How I Murdered Your Mother #SpookyTv #horror	fear	1: low amount of fear can be inferred
2017-En-20523	@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted	fear	0: no fear can be inferred
2017-En-22231	I wish you stayed in Da Gump I'll make you panic like the last rapper	fear	0: no fear can be inferred
2017-En-21173	@AttentiAlGatto LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles}	fear	0: no fear can be inferred
2017-En-22016	okay false alarm it's working again	fear	0: no fear can be inferred
2017-En-21669	Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry	fear	0: no fear can be inferred
2017-En-20199	I can never find the exact #emoji that I'm after at the exact moment that I need it #panic	fear	2: moderate amount of fear can be inferred
2017-En-22015	Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO	fear	0: no fear can be inferred
2017-En-20091	She was so posh it frightened me. I'm still scared.	fear	3: high amount of fear can be inferred
2017-En-20543	That last minute was like watching a horror show #GBBO 😥	fear	0: no fear can be inferred
2017-En-20378	@NaziaMemon01 yeah a terror packed terror supported speech..	fear	1: low amount of fear can be inferred
2017-En-21064	bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church 	fear	0: no fear can be inferred
2017-En-21889	@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile 	fear	0: no fear can be inferred
2017-En-20508	@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience	fear	0: no fear can be inferred
2017-En-21878	T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 !!!	fear	1: low amount of fear can be inferred
2017-En-20412	@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible	fear	0: no fear can be inferred
2017-En-21158	@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.	fear	0: no fear can be inferred
2017-En-20209	This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.	fear	2: moderate amount of fear can be inferred
2017-En-20046	@corruptmelon now im feeling the #worry	fear	3: high amount of fear can be inferred
2017-En-20334	How can America be so openly embracing racism. #dismayed	fear	1: low amount of fear can be inferred
2017-En-21885	*in the car with mariah, the bass is literally shaking the windows, hard rap blasting, no one is talking, looking straight ahead*	fear	0: no fear can be inferred
2017-En-21093	Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart	fear	0: no fear can be inferred
2017-En-20712	#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash	fear	0: no fear can be inferred
2017-En-21986	If children live with #ridicule, they learn to feel 	fear	0: no fear can be inferred
2017-En-20982	@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want	fear	0: no fear can be inferred
2017-En-21814	Marcus Roho is dreadful	fear	0: no fear can be inferred
2017-En-21991	I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack	fear	0: no fear can be inferred
2017-En-21865	Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench	fear	3: high amount of fear can be inferred
2017-En-20411	@rsiereilly my heart did the flutter	fear	0: no fear can be inferred
2017-En-20493	@tbergg1 mine are good rn, gonna be horrid after next week	fear	0: no fear can be inferred
2017-En-22061	@chloemcaleese what a nightmare!	fear	2: moderate amount of fear can be inferred
2017-En-21799	#Pakistan is ‘terrorist state’, carries out #war crimes: #India to @UN.\n#UNGA #terrorism #UN	fear	1: low amount of fear can be inferred
2017-En-20994	It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen 😂😂 #GBBO	fear	0: no fear can be inferred
2017-En-21613	Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows	fear	0: no fear can be inferred
2017-En-21574	Danish pastries...oh know my nightmare! Old boots is a good description #GBBO	fear	0: no fear can be inferred
2017-En-20798	@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already 😂	fear	0: no fear can be inferred
2017-En-21242	Southend players always haunt Man U	fear	0: no fear can be inferred
2017-En-21460	@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was 	fear	0: no fear can be inferred
2017-En-20183	The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati	fear	2: moderate amount of fear can be inferred
2017-En-21710	Can't even believe just seeing you set my anxiety off 🖕	fear	2: moderate amount of fear can be inferred
2017-En-20458	Excited and nervous for Tuesday	fear	0: no fear can be inferred
2017-En-21933	Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet  #alwaysdelayed	fear	0: no fear can be inferred
2017-En-20657	@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible	fear	0: no fear can be inferred
2017-En-22057	im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack	fear	3: high amount of fear can be inferred
2017-En-20614	@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful	fear	0: no fear can be inferred
2017-En-21321	I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety	fear	3: high amount of fear can be inferred
2017-En-20045	@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare	fear	3: high amount of fear can be inferred
2017-En-20518	Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.	fear	0: no fear can be inferred
2017-En-20720	@Cinestrong something a cyber bully would say	fear	0: no fear can be inferred
2017-En-21843	@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #comicsans	fear	0: no fear can be inferred
2017-En-20449	Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.	fear	0: no fear can be inferred
2017-En-20908	That free kick from Rooney was awful	fear	0: no fear can be inferred
2017-En-21777	@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor	fear	0: no fear can be inferred
2017-En-21793	Caballero is shocking	fear	0: no fear can be inferred
2017-En-21595	American horror story in bed 👌🏼	fear	0: no fear can be inferred
2017-En-21341	Paranoia is a fear every races has	fear	1: low amount of fear can be inferred
2017-En-20109	When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott	fear	2: moderate amount of fear can be inferred
2017-En-20361	onus is on Pakistan' : @MEAIndia after #Uri #terror attack	fear	1: low amount of fear can be inferred
2017-En-22145	I'm so restless	fear	2: moderate amount of fear can be inferred
2017-En-20438	PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.	fear	0: no fear can be inferred
2017-En-20647	@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?	fear	0: no fear can be inferred
2017-En-21192	And I cried in front of my guy last night. And it's just been a horrible week but it's only for a week	fear	1: low amount of fear can be inferred
2017-En-20609	@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully	fear	0: no fear can be inferred
2017-En-21753	My life is going downhill at an alarming rate	fear	2: moderate amount of fear can be inferred
2017-En-20719	We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving	fear	0: no fear can be inferred
2017-En-20120	Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 #nightmare	fear	2: moderate amount of fear can be inferred
2017-En-21934	Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 	fear	2: moderate amount of fear can be inferred
2017-En-22122	@noveliciouss OMG, that's such a beautiful quote.  #amwriting	fear	0: no fear can be inferred
2017-En-21300	@News24 #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met	fear	1: low amount of fear can be inferred
2017-En-20513	@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠	fear	0: no fear can be inferred
2017-En-21391	I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid 	fear	0: no fear can be inferred
2017-En-20606	@GaryLineker yet you and all the other English pundits are afraid to criticise him	fear	0: no fear can be inferred
2017-En-21697	Back on my 	fear	0: no fear can be inferred
2017-En-20854	@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times 	fear	0: no fear can be inferred
2017-En-20567	Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme	fear	0: no fear can be inferred
2017-En-22065	The anxiety I have right now😭😭😭	fear	3: high amount of fear can be inferred
2017-En-20744	For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.	fear	0: no fear can be inferred
2017-En-21978	The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.	fear	1: low amount of fear can be inferred
