ID	Tweet	Affect Dimension	Intensity Class
2017-En-40446	@LazyBoiSam blues... blues? 🤔	sadness	1: low amount of sadness can be inferred
2017-En-20518	Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.	sadness	2: moderate amount of sadness can be inferred
2017-En-40173	#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, #sad	sadness	2: moderate amount of sadness can be inferred
2017-En-41528	Why does Candice constantly pout #GBBO 💄😒	sadness	0: no sadness can be inferred
2017-En-40025	@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy	sadness	3: high amount of sadness can be inferred
2017-En-40450	When you're on a train as its pitch black outside and you have no idea where you are... #travel #whereami #lost #adventure	sadness	1: low amount of sadness can be inferred
2017-En-40868	BTW, offended policy wonks, H only had one real proposal: eliminate subminimum wage. Probably good, but might discourage hiring of disabled.	sadness	2: moderate amount of sadness can be inferred
2017-En-40334	My oldest cat pisses me off. She's always been weary of Kennen (senile kinda), but recently shes been sweet. Until she attacked and bit him.	sadness	2: moderate amount of sadness can be inferred
2017-En-40127	Smokeys dad is sad :/	sadness	3: high amount of sadness can be inferred
2017-En-40815	@AnjiDunlap droop in leggings? Are they wearing XXXL?	sadness	0: no sadness can be inferred
2017-En-40678	@emorottie true sonicsatam was serious and a bit dark. Aosth is like super goofy and Looney toonie to a degree	sadness	0: no sadness can be inferred
2017-En-40926	are you feeling horribly depressed and despondent about life and your future' - @lauraroyden always knows just what to say	sadness	2: moderate amount of sadness can be inferred
2017-En-41098	@WDWNT #spooky night at #disney #fortwilderness campground #disneyworld #powerfailure #dark	sadness	1: low amount of sadness can be inferred
2017-En-40677	When you get lost in a neighborhood and have to use the gps on your phone to find your way out. #lost #GoogleMaps #blondmoment	sadness	0: no sadness can be inferred
2017-En-40569	@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley	sadness	0: no sadness can be inferred
2017-En-40059	Am I the only person who dislikes fall? #FirstDayofFall #leaves #thingsdie #depressing #cold #noflipflops 👎🏾👎🏽👎🏻🍂🍁	sadness	3: high amount of sadness can be inferred
2017-En-40927	@space_gayz high fantasy , i feel like you could make a melancholy college age slice of life thing work too	sadness	0: no sadness can be inferred
2017-En-41429	@TelegraphNews why is this evil corrupt fuck still knocking about? The wrong people die I'm telling you. Do you job grim reaper!	sadness	2: moderate amount of sadness can be inferred
2017-En-41076	@John_Hanna he has become so dreary, also, yes...	sadness	1: low amount of sadness can be inferred
2017-En-41068	I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous. 	sadness	2: moderate amount of sadness can be inferred
2017-En-40188	All the 'juniors' are now wearing purple at ollafest while I'm here fighting with my alarm about when I need to wake up for German #sadness	sadness	2: moderate amount of sadness can be inferred
2017-En-40412	@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! 	sadness	1: low amount of sadness can be inferred
2017-En-41181	@ananavarro @tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him #sad #nevertrump	sadness	2: moderate amount of sadness can be inferred
2017-En-40590	Never switched up, stayed down this the same person since day one.	sadness	0: no sadness can be inferred
2017-En-40701	@cburt43 turn that frown upside down	sadness	0: no sadness can be inferred
2017-En-40906	What's the worst affliction that you or someone you know ever convinced yourself you had?	sadness	1: low amount of sadness can be inferred
2017-En-40220	Because of 'failure of delivery on time', a customer has to pay 16K rupees more! - Not good @tiagotatamotors @TataMotors #unhappy	sadness	2: moderate amount of sadness can be inferred
2017-En-40476	NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. #nlpoli - never dull	sadness	0: no sadness can be inferred
2017-En-41060	Fam what seems more fun for a photo booth: being able to instantly post to Twitter or having to wait till sober to see the hot mess	sadness	0: no sadness can be inferred
2017-En-41226	Inadequacy slithers from her ears and wraps itself around her neck like the boys she wants to love her. #mpy #vss #quote #depression #poetry	sadness	2: moderate amount of sadness can be inferred
2017-En-40917	Candice's pout is gonna take someone eye out mate! #GBBO	sadness	0: no sadness can be inferred
2017-En-41191	Is it just me or is this a very weird time for the world? #change #enlightenment #gloomy #weird #sigh #imaginepeace #imaginelove #unite	sadness	3: high amount of sadness can be inferred
2017-En-40447	Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK	sadness	1: low amount of sadness can be inferred
2017-En-40817	This world has some serious issues we should all go to therapy	sadness	3: high amount of sadness can be inferred
2017-En-41192	@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk	sadness	3: high amount of sadness can be inferred
2017-En-40526	People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.	sadness	0: no sadness can be inferred
2017-En-40201	Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame @LBC	sadness	2: moderate amount of sadness can be inferred
2017-En-40423	History repeating itself..GAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final	sadness	1: low amount of sadness can be inferred
2017-En-40279	@Ashleyavitia_ don't leave me 	sadness	2: moderate amount of sadness can be inferred
2017-En-40934	@TicciKasie1 //this is sadly what my history teacher talked about why the fuck do I remember that?!	sadness	2: moderate amount of sadness can be inferred
2017-En-40465	@delhi_lawyer @BhagwanUvach @ShivAroor sad . This is not film story. Who knows could be ploy to escalate tension. Unverified report no hype	sadness	1: low amount of sadness can be inferred
2017-En-41141	@faye_catherine happy anger sad melancholy confusion #woodspurge	sadness	3: high amount of sadness can be inferred
2017-En-40757	@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales 	sadness	0: no sadness can be inferred
2017-En-40326	What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils	sadness	2: moderate amount of sadness can be inferred
2017-En-40315	@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag	sadness	2: moderate amount of sadness can be inferred
2017-En-40298	3 weeks into the course and have had the kitchen sink thrown at me, I m still pulling knives and forks out of my ears	sadness	2: moderate amount of sadness can be inferred
2017-En-21814	Marcus Roho is dreadful	sadness	1: low amount of sadness can be inferred
2017-En-40957	eun: im really unhappy with this and i dont like her like that pls dont\n\nyall: okay but SHE loves HIM	sadness	2: moderate amount of sadness can be inferred
2017-En-40395	@aidanparr haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!	sadness	1: low amount of sadness can be inferred
2017-En-40799	@kayleighmcenany  @DonaldJTrumpJr Is that really all you can offer for those who sacrifice daily to keep you safe...? @kayleighmcenany 	sadness	0: no sadness can be inferred
2017-En-41375	RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end. Disgusting fanbase	sadness	1: low amount of sadness can be inferred
2017-En-41384	Bain of my life having to drive to a cash point, Then to a shop for change in pound coins, Then to the gym all for a bastard sunbed. #grim	sadness	2: moderate amount of sadness can be inferred
2017-En-40862	HartRamsey'sUPLIFT If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.Look to the LORD!	sadness	0: no sadness can be inferred
2017-En-40986	Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.	sadness	3: high amount of sadness can be inferred
2017-En-40951	Been a while since I been sober. This life can be so hard	sadness	3: high amount of sadness can be inferred
2017-En-40706	Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz	sadness	0: no sadness can be inferred
2017-En-40232	What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever	sadness	2: moderate amount of sadness can be inferred
2017-En-21642	@RyhenMessedUp goodbye despair	sadness	1: low amount of sadness can be inferred
2017-En-40307	Itching something #serious RN haven't slept but considering taking like 6 Benadryl for a 20 min nap I am itching SO BADLY wow	sadness	2: moderate amount of sadness can be inferred
2017-En-40600	@msfang they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate	sadness	0: no sadness can be inferred
2017-En-41155	@wiIdfuI we have the same age and you're 1000 times more beautiful than me! #sad 😂	sadness	1: low amount of sadness can be inferred
2017-En-40605	@Bietron 🤓 dont be sad.. btw good night davina..go sleep larh..	sadness	0: no sadness can be inferred
2017-En-40357	Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...	sadness	1: low amount of sadness can be inferred
2017-En-40636	Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark	sadness	0: no sadness can be inferred
2017-En-40093	. @KotakBankLtd @udaykotak official got in touch. Issue not addressed. #unhappy #patheticservices	sadness	3: high amount of sadness can be inferred
2017-En-41161	So you're unhappy?	sadness	1: low amount of sadness can be inferred
2017-En-40837	@Virgin_TrainsEC I feel for the conductor tonight, he's obviously taken grief over the last few weeks, he sounds weary of apologising!	sadness	2: moderate amount of sadness can be inferred
2017-En-40348	@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind 	sadness	1: low amount of sadness can be inferred
2017-En-40278	stg I been in pine bluff all morning and to piss me off even more, my damn shoes came in as a size 4!!!!!! I KNOW I SAID 6🙄🙄🙄🙄 FML	sadness	2: moderate amount of sadness can be inferred
2017-En-40542	@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant	sadness	0: no sadness can be inferred
2017-En-40624	For those of you who I have footage of but didn’t make it into this mix—don’t get discouraged! I ran out of room on the beat this week.	sadness	0: no sadness can be inferred
2017-En-41178	@typicalmoony Yes Lia!! Join the dark side!!	sadness	0: no sadness can be inferred
2017-En-40839	HATE that there's ads for #depression &amp; #mentalhealth #meds. That's ONLY something your doctor can determine. Everyone is different. #ssri	sadness	1: low amount of sadness can be inferred
2017-En-40802	[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **	sadness	2: moderate amount of sadness can be inferred
2017-En-41040	@marisa_enbot Being with you makes me somewhat gloomy.	sadness	3: high amount of sadness can be inferred
2017-En-40248	if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side	sadness	2: moderate amount of sadness can be inferred
2017-En-40253	@V_of_Europe @ckolacia MSM relentlessly saying DT can't win to: depress GOP turnout &amp; provide cover 4 stolen election!	sadness	2: moderate amount of sadness can be inferred
2017-En-40845	We are about a little over an hour away! We will arrive soon, do not fret!	sadness	0: no sadness can be inferred
2017-En-41378	@kimdelacreme_ @Srgohdatzme305  I'm there... let me know 	sadness	0: no sadness can be inferred
2017-En-40718	Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!	sadness	0: no sadness can be inferred
2017-En-40157	@Jay_2752 thank you, I shall mourn her	sadness	2: moderate amount of sadness can be inferred
2017-En-41122	#recession, #economic #gloom? The brightest #stars shine in the darkest nights! Our #html5 #webdesign rocks! #rtblitz #finovate #wlsb	sadness	1: low amount of sadness can be inferred
2017-En-41039	@Mattwinton1 Your foot is frowning.	sadness	0: no sadness can be inferred
2017-En-40241	i miss the guy who always make me sulk	sadness	2: moderate amount of sadness can be inferred
2017-En-40455	@alisontis otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves	sadness	1: low amount of sadness can be inferred
2017-En-40350	So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.	sadness	1: low amount of sadness can be inferred
2017-En-41441	@andreamitchell said @berniesanders not only did not play up HRC in campaigning 4 her in OH but he did not discourage 3rd Party vote. TRUE??	sadness	0: no sadness can be inferred
2017-En-40626	ordered my vacation bathing suits. one less thing to fret about.	sadness	0: no sadness can be inferred
2017-En-40778	@DarbyHogle the red one would look super pretty with a bronzy glowy nude lip makeup look! 3rd black would be pretty with a dark lip! 😍	sadness	0: no sadness can be inferred
2017-En-41525	Nutella is pine green forget me nots are ivory frozen is god	sadness	0: no sadness can be inferred
2017-En-41292	Maybe I can sleep with my chem book on my head and it will all sink in my brain	sadness	1: low amount of sadness can be inferred
2017-En-41120	My producer is mixing and mastering the songs now for #murky #notebook #mixtape\nThe tape will be out soon for free download 🔥🎶💨💯	sadness	0: no sadness can be inferred
2017-En-41223	@KhaleesiofFood @BB_Updates she has stayed off the block almost all season, got out people that were good for her game, but no one seemed	sadness	0: no sadness can be inferred
2017-En-40458	@talkRobyn oh dear I have to watch this the woman with the pout did well	sadness	1: low amount of sadness can be inferred
2017-En-40155	I was in the dark room for 58 minutes and failed every time I tried developing a photo I'm so frustrated with myself :')	sadness	2: moderate amount of sadness can be inferred
2017-En-40691	“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe	sadness	0: no sadness can be inferred
2017-En-41152	God I give you all my pain mess and stress. Take my heavy load. #amen #stress #mess #pain #depression #sadness	sadness	3: high amount of sadness can be inferred
2017-En-40430	@CarrieLynne2323 totally get it. When you've said no to donuts 13 times one week and lost 0.3 lbs you get discouraged! But it's not linear 😘	sadness	1: low amount of sadness can be inferred
2017-En-40618	Do not grow weary in doing good.'\n\n-@billclinton	sadness	0: no sadness can be inferred
2017-En-40080	in health we did a think about depression and now i feel like i have it	sadness	3: high amount of sadness can be inferred
2017-En-40900	Headed to MDW w/ layover in SLC. Got off for food. Wrong move. Bailed on my food &amp; barely made it. @SouthwestAir #WannaGetAway #Contest #sad	sadness	3: high amount of sadness can be inferred
2017-En-40223	@CCTakato at least in crystal every part of it is portrayed as being WRONG, the dark atmosphere, the fact that mamoru is brainwashed	sadness	2: moderate amount of sadness can be inferred
2017-En-40267	We lost	sadness	2: moderate amount of sadness can be inferred
2017-En-40825	@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay #blues	sadness	1: low amount of sadness can be inferred
2017-En-41065	My cell won't hold a charge 😢 #sadness So should I...	sadness	2: moderate amount of sadness can be inferred
2017-En-40111	@megalvz literally was gloomy for an hour	sadness	3: high amount of sadness can be inferred
2017-En-40663	@NianticLabs .... For example, catching a gloom would yield 6 oddish candies and catching a vileplume would yield 9.	sadness	0: no sadness can be inferred
2017-En-41517	@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains! #sink...	sadness	1: low amount of sadness can be inferred
2017-En-41351	#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz	sadness	3: high amount of sadness can be inferred
2017-En-40477	@jwonder81 @MacadamionNut well of course.Progress for the sake of progress must be discouraged. The problem is the substance of the rhetoric	sadness	0: no sadness can be inferred
2017-En-41179	@phil500 \nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved	sadness	1: low amount of sadness can be inferred
2017-En-41322	What I would give\nTo feel the sunlight on my face\nWhat I would give\nTo be lost in your embrace 🎧\n\n#Fallen	sadness	2: moderate amount of sadness can be inferred
2017-En-41150	Don't get #weary in well doing.\n#Faith #God #prayer	sadness	0: no sadness can be inferred
2017-En-40058	Wearing all black tomorrow as I continue to mourn the lives of the most recent victims of police brutality. #blackout #WU	sadness	3: high amount of sadness can be inferred
2017-En-41237	i really want to read this fic i found but it's #serious and this room is full of #memes	sadness	0: no sadness can be inferred
2017-En-41390	Feels like I lost my best friend #lost #fml #missingyou	sadness	3: high amount of sadness can be inferred
2017-En-40089	@ily_geuly call me now I'm laying in my bed moping like I intend to do for the next 2 months.	sadness	3: high amount of sadness can be inferred
2017-En-41409	Should've stayed at school cause ain't nobody here	sadness	0: no sadness can be inferred
2017-En-40755	@hannah_2401 hannah stop being mournful and chill 💁	sadness	0: no sadness can be inferred
2017-En-41217	Take heart amid the deepening gloom that your dog is finally getting enough cheese. ― National Lampoon, 'Deteriorada'	sadness	1: low amount of sadness can be inferred
2017-En-40355	We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!	sadness	1: low amount of sadness can be inferred
2017-En-41317	Sejejs says Cibulskis missed time in 3rd period due to an injury. Wouldn't comment on how serious it is. Apparently not a doctor.	sadness	1: low amount of sadness can be inferred
2017-En-41426	@Hannahcolleen06 I have 12 &amp; that's the only one I didn't like 😂 mine comes out patchy. It's the only dark color by her I have tho.	sadness	0: no sadness can be inferred
2017-En-20706	Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC	sadness	2: moderate amount of sadness can be inferred
2017-En-40785	I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life	sadness	0: no sadness can be inferred
2017-En-41413	*wants body to look a certain way*\n*eats 3 cookies, mac n cheese, kitchen sink, and small neighbor child*	sadness	0: no sadness can be inferred
2017-En-40625	@superbatlane it's true also that he doesn't escape until almost all the car sunk	sadness	0: no sadness can be inferred
2017-En-40964	One point: DSP claims YTers lost half their viewership in 2012 if they weren't using direct capture. That's when the search changes happened	sadness	0: no sadness can be inferred
2017-En-40649	Blessed are those who mourn, for they will be comforted \n                                              Mt 5:4	sadness	0: no sadness can be inferred
2017-En-40849	aaahhhh! a little @OtisRedding to soothe the soul. #music 	sadness	0: no sadness can be inferred
2017-En-41438	@SiWheeler78 never a dull moment, hope you had a gd trip down	sadness	0: no sadness can be inferred
2017-En-40683	“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot	sadness	0: no sadness can be inferred
2017-En-40723	Let the #MrRobot binge begin. #nerdshow #compelling #dark	sadness	0: no sadness can be inferred
2017-En-41320	Cuddling literally kills depression, relieves anxiety, and strengthens the immune system.	sadness	0: no sadness can be inferred
2017-En-40010	Honestly depression is kicking my ass lately.. 😔	sadness	3: high amount of sadness can be inferred
2017-En-40734	Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.	sadness	0: no sadness can be inferred
2017-En-40272	From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. #sad	sadness	2: moderate amount of sadness can be inferred
2017-En-40722	Be strong &amp; courageous. Do not be terrified or discouraged, for the LORD your God will be with you wherever you go.	sadness	0: no sadness can be inferred
2017-En-41169	@dlrwills turn that frown upside down buddy 🙃.	sadness	0: no sadness can be inferred
2017-En-41207	Has September been dull? Get #SuperSeptember from Jumia Food as a new user. Order from The Place, Barcelos or Shawarma &amp; Co for 30% off	sadness	0: no sadness can be inferred
2017-En-40714	#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX	sadness	0: no sadness can be inferred
2017-En-20622	How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc	sadness	2: moderate amount of sadness can be inferred
2017-En-41185	@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile	sadness	0: no sadness can be inferred
2017-En-40074	I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn	sadness	3: high amount of sadness can be inferred
2017-En-40440	Am a very old person I can't handle some stuff....lol I just left her there.... Get back to me when you're sober	sadness	1: low amount of sadness can be inferred
2017-En-41516	Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown	sadness	0: no sadness can be inferred
2017-En-40968	What we think, we become. -Buddha #recovery #addiction #sober #sobriety	sadness	0: no sadness can be inferred
2017-En-41298	Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst	sadness	0: no sadness can be inferred
2017-En-41099	@ChristianJMay @CityAM \nConfidence held up... despite constant and continual doom and gloom	sadness	2: moderate amount of sadness can be inferred
2017-En-41363	I feel like an appendix. I don't have a purpose. #sad #depressed #depression #alone #lonely #broken #sadness #cry #hurt #crying #life	sadness	3: high amount of sadness can be inferred
2017-En-41290	#Gratitude - recovery health love God conscious drive hope perseverance wealthy home kids SoCal #recoveryfit youthful #sober	sadness	0: no sadness can be inferred
2017-En-40653	Let's get drunk and tell each other things we're afraid to say when we're sober.	sadness	0: no sadness can be inferred
2017-En-40596	Some #people already talks about #Halloween \nYou'll get some #dark #music to go with it\n#gothic #bloody #HalloweenHorrorNights	sadness	0: no sadness can be inferred
2017-En-41463	Well, I had hopes for today. No go. #unhappy	sadness	3: high amount of sadness can be inferred
2017-En-41153	All I'm learning about at college atm is Sylvia Plath, Stalin's purges and natural disasters, gloomy af	sadness	3: high amount of sadness can be inferred
2017-En-40537	Fellaini has been playing ahead of this guy...just let that sink in	sadness	0: no sadness can be inferred
2017-En-41224	@gurrie_j thanks for making me super sad about Pizza.  #freepizza	sadness	1: low amount of sadness can be inferred
2017-En-40719	A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote	sadness	0: no sadness can be inferred
2017-En-41106	But what will complaining, pessimism, regret, and anger get you?	sadness	1: low amount of sadness can be inferred
2017-En-40364	if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him	sadness	1: low amount of sadness can be inferred
2017-En-40834	Soooo badly want to dye my hair dark but have never been dark before soooo torn 😭😭😭	sadness	1: low amount of sadness can be inferred
2017-En-41244	The #sober equivalent of being in a #bar women's restroom is the #salon. Everyone compliments each other &amp; become friends. I love it	sadness	0: no sadness can be inferred
2017-En-21304	@NikeSupport ok, thats it. After 2 weeks not being able to sign in, time to move on &amp; find another app. I will strongly discourage NikeRun	sadness	1: low amount of sadness can be inferred
2017-En-40227	@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.	sadness	2: moderate amount of sadness can be inferred
2017-En-40517	@jenhasonen it is supposed to be #dark and #gritty though	sadness	0: no sadness can be inferred
2017-En-41184	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout	sadness	0: no sadness can be inferred
2017-En-41236	@Dark_Intell Darius' article was what convinced me that the time and money I had sunk into the IGDA in past years was wasted. Good re-read.	sadness	1: low amount of sadness can be inferred
2017-En-40800	“Dyslexia is the affliction of a frozen genius.”― Stephen Richards	sadness	0: no sadness can be inferred
2017-En-20525	Caballero's passing remains absolutely dreadful I see!	sadness	2: moderate amount of sadness can be inferred
2017-En-40235	@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -	sadness	2: moderate amount of sadness can be inferred
2017-En-41397	It’s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.	sadness	3: high amount of sadness can be inferred
2017-En-41083	I know few will mourn the loss of Stitch's Great Escape, but...see, THIS is the kind of cost-cutting at parks I really don't care for.	sadness	2: moderate amount of sadness can be inferred
2017-En-41387	@ycfcnick the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!	sadness	2: moderate amount of sadness can be inferred
2017-En-41092	Feeling #gloomy	sadness	3: high amount of sadness can be inferred
2017-En-40558	I'm too sober time to get shit faced	sadness	0: no sadness can be inferred
2017-En-40330	@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??	sadness	2: moderate amount of sadness can be inferred
2017-En-40243	Cause fail or pass I refuse to be sober	sadness	2: moderate amount of sadness can be inferred
2017-En-40740	the rappers who stayed true to the game is rich.	sadness	0: no sadness can be inferred
2017-En-40923	I told my therapist that I'm on the dance team and now she's unhappy with me.	sadness	1: low amount of sadness can be inferred
2017-En-40659	@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.	sadness	0: no sadness can be inferred
2017-En-40716	Sometimes I can't believe I've made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2.	sadness	0: no sadness can be inferred
2017-En-40191	It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable 	sadness	2: moderate amount of sadness can be inferred
2017-En-40076	@6itmap I can't help but feel melancholic!	sadness	3: high amount of sadness can be inferred
2017-En-40993	I mourn. ha..r / ambe was ruined. what was once an ongoing shitpost about Tony's crimes was hijacked by not so vaguely racist memers	sadness	2: moderate amount of sadness can be inferred
2017-En-40339	a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late	sadness	1: low amount of sadness can be inferred
2017-En-41050	Sometimes it takes #sadness to know happiness, #noise to appreciate #silence and absence to value presence.	sadness	2: moderate amount of sadness can be inferred
2017-En-41466	I've been loving you too long #OtisRedding #blues	sadness	0: no sadness can be inferred
2017-En-41029	we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success  #perfection #fortunate #mixed	sadness	1: low amount of sadness can be inferred
2017-En-40996	I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome	sadness	0: no sadness can be inferred
2017-En-40742	@Hails_Berry8 @sajedhariri23 varsity pine riding	sadness	0: no sadness can be inferred
2017-En-40728	now playing yung fav song ni chavs #sober 😂	sadness	0: no sadness can be inferred
2017-En-40097	@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer	sadness	3: high amount of sadness can be inferred
2017-En-41044	Wrinkles should merely hide where frown have been.  - Mark Twain	sadness	0: no sadness can be inferred
2017-En-40883	@CCGaryRoberts community policing!!!! What's that?? #lost	sadness	0: no sadness can be inferred
2017-En-41129	I wish I could live in y'all reality where i can grieve over people i never met. To bad i got BROTHERS dying left and right .	sadness	3: high amount of sadness can be inferred
2017-En-41265	People are trying too hard to hate on Cam Newton without understanding his position 	sadness	0: no sadness can be inferred
2017-En-40404	Brad Pitt being investigated for child abuse?! this all just got really #dark	sadness	1: low amount of sadness can be inferred
2017-En-40153	@JUSTICESLUT420 sadly this sort of poster died by the 90s afaik	sadness	2: moderate amount of sadness can be inferred
2017-En-41193	Pussies - In the dark, they're all the same	sadness	0: no sadness can be inferred
2017-En-40200	But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick	sadness	2: moderate amount of sadness can be inferred
2017-En-21422	@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :)	sadness	0: no sadness can be inferred
2017-En-41235	@_JESSICAVIDAL_ Just pour it down the sink and let him drink you.	sadness	0: no sadness can be inferred
2017-En-41020	Removal regardless of cost a lamentable answer: ajvKSK	sadness	0: no sadness can be inferred
2017-En-40284	you never call me when your sober	sadness	2: moderate amount of sadness can be inferred
2017-En-40417	@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.	sadness	1: low amount of sadness can be inferred
2017-En-40704	Hello fellow #horror #creepy #dark #stange #story fans, how's your day? #followme and I'll #followback	sadness	0: no sadness can be inferred
2017-En-40379	What day is it #lost	sadness	1: low amount of sadness can be inferred
2017-En-40758	Very long day. Thank goodness for Bake Off to brighten up a weary Wednesday ☺ #GBBO	sadness	0: no sadness can be inferred
2017-En-40966	No pessimist ever discovered the secret of the stars,or sailed to an uncharted land,or opened a new doorway for the human spirit.-H.Keller	sadness	0: no sadness can be inferred
2017-En-40689	Back to forest drama -\nfrom my #Forest #music - series, 2016\n#nature #dark #art #photography #Finland	sadness	0: no sadness can be inferred
2017-En-40609	@holly_lolly7 I just have serious respect for any man that can pull off a bun better than I can, like maybe they can teach me their ways.	sadness	0: no sadness can be inferred
2017-En-41140	Playing at September 21, 2016 at 09:30PM: Demetria Taylor  #blues	sadness	0: no sadness can be inferred
2017-En-22120	@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious statement???	sadness	0: no sadness can be inferred
2017-En-41354	@mypalalex but still your my favorite person in DF besides grim	sadness	0: no sadness can be inferred
