ID	Tweet	Affect Dimension	Intensity Class
2017-En-31137	Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep	valence	-3: very negative emotional state can be inferred
2017-En-40177	I've returned from the dead with a desire to clean the apartment and eat something that isn't garbage. #managing #depression	valence	-3: very negative emotional state can be inferred
2017-En-30597	•Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping•\n@RojinHitto	valence	1: slightly positive emotional state can be inferred
2017-En-21892	Michael Carrick should start every game for United and England	valence	0: neutral or mixed emotional state can be inferred
2017-En-41417	I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk	valence	0: neutral or mixed emotional state can be inferred
2017-En-30831	Google caffeine-an sprightly lengthening into the corridor re seo: WgJ	valence	0: neutral or mixed emotional state can be inferred
2017-En-31193	I'm always smiling so that's why I'm always happy 😂	valence	3: very positive emotional state can be inferred
2017-En-30964	The little sniffle at the end of the song gets me every time. #rejoice	valence	2: moderately positive emotional state can be inferred
2017-En-21644	#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the 	valence	0: neutral or mixed emotional state can be inferred
2017-En-30109	You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo	valence	3: very positive emotional state can be inferred
2017-En-31170	I'm so so so excited for #UsernameRegenerated  I can't wait! I wish I could get a signed copy! I'm so happy for you. @Joe_Sugg	valence	3: very positive emotional state can be inferred
2017-En-30585	Laudrup and his evil white companions rejoice.	valence	1: slightly positive emotional state can be inferred
2017-En-31514	Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. 	valence	0: neutral or mixed emotional state can be inferred
2017-En-41372	I can't even celebrate my wins or mourn my L's cause first test week is that busy 😕	valence	-2: moderately negative emotional state can be inferred
2017-En-31556	@715d1\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!	valence	2: moderately positive emotional state can be inferred
2017-En-10741	when you find out the initiative isn't even a thing 😧 	valence	-3: very negative emotional state can be inferred
2017-En-11022	@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter	valence	-3: very negative emotional state can be inferred
2017-En-31025	alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down	valence	0: neutral or mixed emotional state can be inferred
2017-En-41164	I want to pour all my tears on someone right now. So tired of this #upset 	valence	-3: very negative emotional state can be inferred
2017-En-30040	@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️	valence	3: very positive emotional state can be inferred
2017-En-30094	@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.	valence	2: moderately positive emotional state can be inferred
2017-En-10952	@eMilsOnWheels I'm furious 😩😩😩	valence	-3: very negative emotional state can be inferred
2017-En-30170	@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !	valence	3: very positive emotional state can be inferred
2017-En-31070	Kinda wished I watched mischievous kiss before playful kiss	valence	0: neutral or mixed emotional state can be inferred
2017-En-31352	@Irenelove83 heres what we can do, Get Brock and Sable to tag team mr and mrs AWOL and watch with glee	valence	0: neutral or mixed emotional state can be inferred
2017-En-31483	Happy Birthday shorty. Stay fine stay breezy stay wavy @daviistuart 😘	valence	3: very positive emotional state can be inferred
2017-En-10807	Like hello? I am your first born you must always laugh at my jokes. 	valence	0: neutral or mixed emotional state can be inferred
2017-En-10655	@rabpeel snap, seems to be a problem here	valence	-2: moderately negative emotional state can be inferred
2017-En-22146	@S_Moore24 wow that sounds terrific	valence	1: slightly positive emotional state can be inferred
2017-En-31456	@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. 	valence	0: neutral or mixed emotional state can be inferred
2017-En-40417	@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.	valence	0: neutral or mixed emotional state can be inferred
2017-En-10422	Drop Snapchat names #bored #snap #swap #pics	valence	-2: moderately negative emotional state can be inferred
2017-En-31062	@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? #hilarious	valence	2: moderately positive emotional state can be inferred
2017-En-30569	Blake lively is flawless	valence	3: very positive emotional state can be inferred
2017-En-30664	@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten	valence	0: neutral or mixed emotional state can be inferred
2017-En-30011	It's meant to be!! #happy #happy	valence	3: very positive emotional state can be inferred
2017-En-30540	#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis	valence	0: neutral or mixed emotional state can be inferred
2017-En-20548	@hotpatooties more like quickie divorce #awful	valence	-3: very negative emotional state can be inferred
2017-En-31554	@yap_yip --an uncertainty. [Halsey teases, her lips curving into a jovial smirk.]	valence	-1: slightly negative emotional state can be inferred
2017-En-31383	@BrianaBanksxoxo I send ya a few #playful nibbles 😉	valence	1: slightly positive emotional state can be inferred
2017-En-30230	@adamrodricks I like your optimism!	valence	1: slightly positive emotional state can be inferred
2017-En-21289	@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 	valence	-2: moderately negative emotional state can be inferred
2017-En-22157	@TheBadgerBoy check out the article on @SaintSkipper5 on @dailyecho #shocking	valence	0: neutral or mixed emotional state can be inferred
2017-En-31230	When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye 	valence	0: neutral or mixed emotional state can be inferred
2017-En-40294	The new lock sound is grim	valence	-2: moderately negative emotional state can be inferred
2017-En-10490	Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi	valence	-2: moderately negative emotional state can be inferred
2017-En-30483	@OilersFanSean yup I feel dirty cheering	valence	1: slightly positive emotional state can be inferred
2017-En-40121	Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans	valence	-2: moderately negative emotional state can be inferred
2017-En-11413	#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.	valence	-2: moderately negative emotional state can be inferred
2017-En-21925	@ThomasHCrown @laurakfillault As a historic evangelical, I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles.	valence	-2: moderately negative emotional state can be inferred
2017-En-30989	@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st #optimism	valence	0: neutral or mixed emotional state can be inferred
2017-En-11550	@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! 	valence	-3: very negative emotional state can be inferred
2017-En-40680	@pxrfectpeach it's got her little pout	valence	0: neutral or mixed emotional state can be inferred
2017-En-30135	@LindseySanford @simplymeasured this makes me giggle with glee!	valence	2: moderately positive emotional state can be inferred
2017-En-21814	Marcus Roho is dreadful	valence	-2: moderately negative emotional state can be inferred
2017-En-30973	All the bright places :(	valence	0: neutral or mixed emotional state can be inferred
2017-En-30381	The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie	valence	0: neutral or mixed emotional state can be inferred
2017-En-31335	A hearty thank you to you all for joining in tonight. Some delicious British dishes on your menus. #BeerClub	valence	1: slightly positive emotional state can be inferred
2017-En-40983	final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob	valence	-2: moderately negative emotional state can be inferred
2017-En-40190	Liam is too distant makes me mourn 😪	valence	-2: moderately negative emotional state can be inferred
2017-En-10082	The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks	valence	-3: very negative emotional state can be inferred
2017-En-10153	When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms	valence	-2: moderately negative emotional state can be inferred
2017-En-40740	the rappers who stayed true to the game is rich.	valence	1: slightly positive emotional state can be inferred
2017-En-40859	@KeithOlbermann depressing how despicable Trump, with no policies, campaigning on bigotry &amp; rancour can be so close, evil immoral disaster	valence	-3: very negative emotional state can be inferred
2017-En-30254	Rojo is hilarious	valence	2: moderately positive emotional state can be inferred
2017-En-31329	its been ages since ive had shawarma my stomach is #rejoicing	valence	3: very positive emotional state can be inferred
2017-En-31129	i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW  #mums	valence	3: very positive emotional state can be inferred
2017-En-31182	@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ #pleasing	valence	0: neutral or mixed emotional state can be inferred
2017-En-10823	I need to stop second guess myself and just go with the first thought and go with it. 	valence	0: neutral or mixed emotional state can be inferred
2017-En-20412	@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible	valence	-3: very negative emotional state can be inferred
2017-En-31140	@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. 	valence	3: very positive emotional state can be inferred
2017-En-30662	which always leads to the kind of hilarity average people will never experience - especially during breakups.	valence	-1: slightly negative emotional state can be inferred
2017-En-40768	Nice to see Balotelli back to his best, good player.. Just lost his way a bit!	valence	3: very positive emotional state can be inferred
2017-En-40184	Hate being sober so I popped two	valence	-2: moderately negative emotional state can be inferred
2017-En-20912	ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax	valence	0: neutral or mixed emotional state can be inferred
2017-En-31243	The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--	valence	-2: moderately negative emotional state can be inferred
2017-En-11453	@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --	valence	-2: moderately negative emotional state can be inferred
2017-En-21089	@Zen1dfabflake You are all our angelic comrades! 	valence	1: slightly positive emotional state can be inferred
2017-En-21112	Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau	valence	1: slightly positive emotional state can be inferred
2017-En-10454	@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;	valence	-2: moderately negative emotional state can be inferred
2017-En-40954	I'm throwing myself straight into American Horror Story so I don't have time to grieve	valence	0: neutral or mixed emotional state can be inferred
2017-En-41270	Way to get a hold of her 😊 #depressing	valence	-2: moderately negative emotional state can be inferred
2017-En-10320	@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.	valence	-2: moderately negative emotional state can be inferred
2017-En-21593	@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.	valence	0: neutral or mixed emotional state can be inferred
2017-En-30231	Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love	valence	1: slightly positive emotional state can be inferred
2017-En-20711	@GlobeChadFinn Sadly, not enough names.  The whole farewell tour situation would make me shy away from good value b et.	valence	-2: moderately negative emotional state can be inferred
2017-En-20456	If I was friends with me I'd hate me SO MUCH with the amount I bully them	valence	-2: moderately negative emotional state can be inferred
2017-En-30714	@EngrNabeeel then rejoicing now is a lil' bit prematured dont you think🤔🤔🤔	valence	-2: moderately negative emotional state can be inferred
2017-En-30339	@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --	valence	2: moderately positive emotional state can be inferred
2017-En-10325	A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs	valence	-2: moderately negative emotional state can be inferred
2017-En-30843	The smell of freshly cut grass didn't even cheer me up...boy oh boy	valence	-2: moderately negative emotional state can be inferred
2017-En-10631	Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! 	valence	3: very positive emotional state can be inferred
2017-En-41341	Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is 	valence	-2: moderately negative emotional state can be inferred
2017-En-30697	@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it	valence	0: neutral or mixed emotional state can be inferred
2017-En-31566	@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look)	valence	0: neutral or mixed emotional state can be inferred
2017-En-30780	People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.	valence	0: neutral or mixed emotional state can be inferred
2017-En-30139	@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol 	valence	1: slightly positive emotional state can be inferred
2017-En-31020	It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑	valence	3: very positive emotional state can be inferred
2017-En-31421	@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...	valence	0: neutral or mixed emotional state can be inferred
2017-En-30676	@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.	valence	0: neutral or mixed emotional state can be inferred
2017-En-41401	If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale	valence	-3: very negative emotional state can be inferred
2017-En-31270	@strictlysimilak something about English sparkling wine would be good. Or farmhouse cider. Or Italian cocktails. Thanks.	valence	2: moderately positive emotional state can be inferred
2017-En-31183	@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ 	valence	-2: moderately negative emotional state can be inferred
2017-En-30061	By the way, I'm wearing the smile you gave me today. \n #you #me 	valence	3: very positive emotional state can be inferred
2017-En-31224	Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth	valence	3: very positive emotional state can be inferred
2017-En-31351	Solange is more aesthetically pleasing than your fave.	valence	0: neutral or mixed emotional state can be inferred
2017-En-30628	Being playful as shit😤	valence	-2: moderately negative emotional state can be inferred
2017-En-31026	@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy	valence	0: neutral or mixed emotional state can be inferred
2017-En-11152	@kjwinston11 2.  the N-word. But I think all Afr-Am are entitled to it: we shouldn't take away from them the insult they have claimed back.	valence	-2: moderately negative emotional state can be inferred
2017-En-31304	@Lil_PowWow @jweiler0528 More fat = more buoyant. Day 1 water stuff	valence	0: neutral or mixed emotional state can be inferred
2017-En-20168	@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.	valence	-1: slightly negative emotional state can be inferred
2017-En-30914	#twd comes on soon #happy	valence	3: very positive emotional state can be inferred
2017-En-40531	Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨	valence	0: neutral or mixed emotional state can be inferred
2017-En-30550	will i ever get the nerve to quit the restaurant ??? find out tonite on glee!	valence	0: neutral or mixed emotional state can be inferred
2017-En-21500	Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water	valence	0: neutral or mixed emotional state can be inferred
2017-En-31559	@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.	valence	0: neutral or mixed emotional state can be inferred
2017-En-31118	@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!	valence	0: neutral or mixed emotional state can be inferred
2017-En-31163	Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy	valence	0: neutral or mixed emotional state can be inferred
2017-En-40303	Add Donte Moncrief to my dismal situation #blessed.	valence	0: neutral or mixed emotional state can be inferred
2017-En-31313	Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!	valence	2: moderately positive emotional state can be inferred
2017-En-31309	Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy	valence	3: very positive emotional state can be inferred
2017-En-30735	Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste	valence	0: neutral or mixed emotional state can be inferred
2017-En-10308	@everycolorbot more like every color looks the same #triggered #colorblind #offended	valence	-1: slightly negative emotional state can be inferred
2017-En-30786	Life izn't about pleasing each others...😕\n\n#hell #with #pleasing	valence	-2: moderately negative emotional state can be inferred
2017-En-30303	Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. #rejoicing	valence	2: moderately positive emotional state can be inferred
2017-En-30271	Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy	valence	2: moderately positive emotional state can be inferred
2017-En-31002	imagine if teppu got animated by madhouse tho &gt;_&lt;	valence	0: neutral or mixed emotional state can be inferred
2017-En-31240	@1barkcom Thank you for the #follow. Looking forward to your tweets as they look entertaining! #smile #socialmedia	valence	2: moderately positive emotional state can be inferred
2017-En-30488	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 #optimism	valence	0: neutral or mixed emotional state can be inferred
2017-En-11542	I'm not use to getting up early asf this shit goin irritate me.	valence	-3: very negative emotional state can be inferred
2017-En-31515	Her charm is liveliness but this is also her weakness.	valence	0: neutral or mixed emotional state can be inferred
2017-En-30745	Early morning cheerfulness can be extremely obnoxious #ALDUB62ndWeeksary	valence	0: neutral or mixed emotional state can be inferred
2017-En-10498	Skipping meals is the national way of showing #disappointment and #anger. #wiz	valence	-3: very negative emotional state can be inferred
2017-En-11699	Forgiving means operating with God's spirit &amp; God isn't unforgiving &amp; doesn't hold a grudge. So who am I? Exactly.	valence	0: neutral or mixed emotional state can be inferred
2017-En-20264	Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .'	valence	-1: slightly negative emotional state can be inferred
2017-En-41184	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout	valence	0: neutral or mixed emotional state can be inferred
2017-En-30456	“When we give cheerfully and accept gratefully, everyone is blessed.”―Maya Angelou	valence	1: slightly positive emotional state can be inferred
2017-En-40561	@TimewarpArcade @tenpencearcade Do you really have to pedal like a nutter to get anywhere? I remember it being more sedate.	valence	-2: moderately negative emotional state can be inferred
2017-En-11392	@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage	valence	-3: very negative emotional state can be inferred
2017-En-30820	hate overthinking e v e r y t h i n g like i jus' wanna be happy pls	valence	-1: slightly negative emotional state can be inferred
2017-En-21670	Projection is perception. See it in someone else? You also at some level have that within you. #anger 	valence	-2: moderately negative emotional state can be inferred
2017-En-30527	Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...	valence	0: neutral or mixed emotional state can be inferred
2017-En-30190	Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.	valence	3: very positive emotional state can be inferred
2017-En-21647	quentin i sait aps dire eastpak i dit aspak msk	valence	0: neutral or mixed emotional state can be inferred
2017-En-31031	@MarkDice Agreed.So tired of this nonsense . Soros must be elated.	valence	-2: moderately negative emotional state can be inferred
2017-En-30507	@tunaeP_ cheer up☺️	valence	0: neutral or mixed emotional state can be inferred
2017-En-31099	TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #MPN #DemiLovato	valence	2: moderately positive emotional state can be inferred
2017-En-21704	@slashersocial #horror H3LL I SURE DID!!! LOL\nHappy about this decision. :)	valence	3: very positive emotional state can be inferred
2017-En-21471	It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.	valence	0: neutral or mixed emotional state can be inferred
2017-En-40518	This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink	valence	-2: moderately negative emotional state can be inferred
2017-En-41440	nooooo. Poor Blue Bell! not again. 	valence	-3: very negative emotional state can be inferred
2017-En-20309	Girls with hairy arms scare me	valence	-2: moderately negative emotional state can be inferred
2017-En-22151	hi berniebrocialists of all genders: if I lived in a swingish state I would w/o hesitation vote Clinton &amp; would do so w/o 'supporting' her	valence	0: neutral or mixed emotional state can be inferred
2017-En-40621	Jay Z and Brad Pitt cheated ..Bey stayed Angie left #cheaters #love #lust #sex #couples #relationships #date #marriage #divorce	valence	0: neutral or mixed emotional state can be inferred
2017-En-30046	I love how cheery and adoring @JackHoward gets every time he produces new content.	valence	3: very positive emotional state can be inferred
2017-En-31536	Whatever you decide to do make sure it makes you .	valence	0: neutral or mixed emotional state can be inferred
2017-En-30775	I need a bit of #GBBO to cheer me up after a terrible day!	valence	-2: moderately negative emotional state can be inferred
2017-En-30031	@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again)	valence	3: very positive emotional state can be inferred
2017-En-30129	@LiamJamesVernon love the optimism!! BLUE MOON!	valence	1: slightly positive emotional state can be inferred
2017-En-30846	Somebody who has braved the storm is brewing. #cheerful	valence	2: moderately positive emotional state can be inferred
2017-En-11300	Beyoncé resentment gets me in my feelings every time. 😩	valence	-3: very negative emotional state can be inferred
2017-En-40933	@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?	valence	-3: very negative emotional state can be inferred
2017-En-30976	@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring	valence	1: slightly positive emotional state can be inferred
2017-En-30076	Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x	valence	1: slightly positive emotional state can be inferred
2017-En-21806	@SimplyMayaMarie @STILLStanding_B 😂😂😂 y'all know I'm crazy its just shocking that's all	valence	1: slightly positive emotional state can be inferred
2017-En-30073	TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot	valence	1: slightly positive emotional state can be inferred
2017-En-11184	What a fucking muppet.  @jRwild1  #stalker.	valence	-2: moderately negative emotional state can be inferred
2017-En-30693	Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;	valence	1: slightly positive emotional state can be inferred
2017-En-11682	Like he really just fucking asked me that. 	valence	-2: moderately negative emotional state can be inferred
2017-En-10302	ESPN just assumed I wanted their free magazines #offended	valence	-2: moderately negative emotional state can be inferred
2017-En-31130	She'll be bribing her parents with hearty laughter and giggles :) #Loveet	valence	3: very positive emotional state can be inferred
2017-En-31248	There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.	valence	0: neutral or mixed emotional state can be inferred
2017-En-40718	Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!	valence	1: slightly positive emotional state can be inferred
2017-En-30648	i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;	valence	0: neutral or mixed emotional state can be inferred
2017-En-31306	@Cherie_Fitz it's being extremely playful	valence	1: slightly positive emotional state can be inferred
2017-En-40995	@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!	valence	0: neutral or mixed emotional state can be inferred
2017-En-11429	@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man	valence	0: neutral or mixed emotional state can be inferred
2017-En-21188	But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm	valence	0: neutral or mixed emotional state can be inferred
2017-En-20103	A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg	valence	-2: moderately negative emotional state can be inferred
2017-En-11000	@louiseannexx u fucked my house up I'll always hold a grudge	valence	-3: very negative emotional state can be inferred
2017-En-31198	@B4caferacer I see things in  the clouds that others can't see so I can #elate	valence	1: slightly positive emotional state can be inferred
2017-En-11002	@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!	valence	0: neutral or mixed emotional state can be inferred
2017-En-31191	Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp	valence	1: slightly positive emotional state can be inferred
2017-En-21361	But 'for me not to worry, they'll get a glass guy over and bill us for it'	valence	0: neutral or mixed emotional state can be inferred
2017-En-41001	@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us	valence	-2: moderately negative emotional state can be inferred
2017-En-30910	@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got7 #happy #birthday	valence	3: very positive emotional state can be inferred
2017-En-31487	You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭	valence	0: neutral or mixed emotional state can be inferred
2017-En-30151	#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy 	valence	2: moderately positive emotional state can be inferred
2017-En-40604	@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-	valence	0: neutral or mixed emotional state can be inferred
2017-En-21420	@Rosie #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there ❤️	valence	0: neutral or mixed emotional state can be inferred
2017-En-40111	@megalvz literally was gloomy for an hour	valence	-3: very negative emotional state can be inferred
2017-En-21033	@TheOnlySweeney their slogan should've been #start instead of #finish	valence	-2: moderately negative emotional state can be inferred
2017-En-30650	@niceoneWern @Alotta_Pain the gleesome threesome	valence	-1: slightly negative emotional state can be inferred
2017-En-21951	@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me #terrible	valence	-3: very negative emotional state can be inferred
2017-En-30842	TheNiceBot: IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot #الخفجي	valence	0: neutral or mixed emotional state can be inferred
2017-En-21865	Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench	valence	-3: very negative emotional state can be inferred
2017-En-30985	Modern family never fails to cheer me up. Especially Phil.	valence	1: slightly positive emotional state can be inferred
2017-En-41194	For once I gatherp th strength to not try and drink my pain away. #sober #Fighter #strong #lovely #dreamer	valence	-2: moderately negative emotional state can be inferred
2017-En-30130	#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy #delight	valence	3: very positive emotional state can be inferred
2017-En-30291	Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.	valence	3: very positive emotional state can be inferred
2017-En-30268	Optimism leads to success. - Bill Kerr @Coach__Kerr #success  #goals	valence	2: moderately positive emotional state can be inferred
2017-En-10629	@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge	valence	0: neutral or mixed emotional state can be inferred
2017-En-21729	@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.	valence	-2: moderately negative emotional state can be inferred
2017-En-30667	@CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel	valence	0: neutral or mixed emotional state can be inferred
2017-En-11344	@Dak2future decorations are up all over Jersey already #outrage	valence	-3: very negative emotional state can be inferred
2017-En-30876	Dolores.' A thin lipped smile graced glossed lips as she let blues peer over at the woman. ' A constant delight.. As always.'	valence	0: neutral or mixed emotional state can be inferred
2017-En-31187	Function in regard to camshaft exhilaration companies: CQHshJSI	valence	0: neutral or mixed emotional state can be inferred
2017-En-30270	#smile is the #respect we give everyone.	valence	1: slightly positive emotional state can be inferred
