Tweet index	Label	Tweet text
1892	1	So that went well #not
1893	1	@TobiasHellquist wow, that is some fluent finnish #not
1894	1	#SocialMedia Where it's perfectly normal to talk to people in pictures ! #Sarcasm
1895	1	@Cyclocosm Hey, he DOES have the word "ban" on his home page like two or three times though. #AcknowledgementIsFirstStep #Sarcasm
1896	1	@TheGoodGodAbove Re: Xmas: "Christmas" is itself an abbreviation of "Christ's Mass." #irony @ThatKevinSmith http://t.co/5CGoJWvlTL
1897	1	@MauriceFosso now that's just mean. #sarcasm #sorrynotsorry
1898	1	How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple #not
1899	0	A year ago this would be just a writing on a t-shirt #Not anymore all thanks to @SFSLacrosse @wwpinc #MerryXmas http://t.co/5cpSuJFkmX
1900	0	Goodie bags for 2nd grade are done! #whatsnext?
1901	1	But nooooo we have religious freedoms, no one ever gets controlled or oppressed by a dominant religion #sarcasm
1902	1	Good luck today DJ Durkin. It is NOT great to be a Florida gator. |#not |#fuckUF
1903	1	And then there was none. Goodbye beard (of sorts) #MensFashion #not http://t.co/OXvQMOBzSB
1904	0	Horses are just hornless unicorns :O ||#enlightened #mystical #wow #Not #on #drugs
1905	1	Last day of the working week and let's see just how bad it can get! #positive #NOT
1906	0	I wish a mf would 👊👊|#not my day!
1907	0	It's #not #cute to be awake right now
1908	0	Angry-face #Leo #Kids #Fun #Face #Angry #Not http://t.co/w0MnWIGNrM
1909	1	@CjCarson17 only children at home status. Woohoo Isn't it fun...😒😔 #not
1910	1	What wonderful weather we are having...I might need sunscreen today 😎 #sarcasm 󾍁
1911	1	But not a grocery store or pharmacy. Sensible. #sarcasm "@GRPress: Offices or apartments? owners of Monroe Avenue factory ponder options"
1912	1	At least my tan looks good 😳😂 #not need to learn to appreciate my pale skin 🙈
1913	1	well today is gonna be a great day 👌 #not
1914	0	#Irony is too complex a word for him to understand @BigJdog916 @RBRNetwork1 @DywanWII
1915	1	67 is such a beauty 😒 #not #manitibaprobs
1916	1	Cramps in the front, husbands knee in my back. Yeah. Sleep seems possible tonight. #Not #suckitmothernature
1917	1	FOR SHAME .. THIRD TIME ... Pregnant Duchess wears designer dress for the THIRD time in New York http://t.co/hKXpFkKWZ0 via @Femail #sarcasm
1918	1	@scholey89 Nah, I don't think he says 'f*ck' enough on that album! #not #angryman #oldschool
1919	0	Gotta record my favorite show Tamar&Vince season finale!!!💜
1920	0	Photo: Abstract Tribal Bubble Jumpsuit Size: s-xl Cost:$39.99 http://t.co/cj8njWXwNu
1921	1	Sums up my week really #sarcasm #NursingLife #WorkingDaysAndNights http://t.co/X3vnjbiSsy
1922	1	@KSeaboldt The pace of KCRoyals activity at the Winter Meetings is giving me vertigo! #sarcasm
1923	0	says women & blacks are a different "species" @Dolphin__Man @RBRNetwork1 @HarryThetech76 @TimOwensby @TheOldBreed1775
1924	0	I literally get to pamper myself all day tomorrow and get cray with Julia and Raven in the Bay. #whatmorecouldaguyaskfor
1925	1	So excited to spend the next 12 hours at school. #not
1926	1	The ER sucked tonight ... Urgent Care tomorrow .... YAY #not #fml #ugh
1927	0	Too blessed to be stressed. So hype for next year! #HAILSTATE http://t.co/F80bfGO5vp
1928	0	Who dares to play this game? Lol #Shots #Sex #Fine #Tipsy #Drunk #Dead 😂 #Sarcasm #NeedAGoodLaugh http://t.co/ETKxZpfv5X
1929	0	Still time 2 enter my @ModereUS sample #giveaway on my @YouTube channel! Check it out here http://t.co/4BUMuM2Rqh #modere #bbloggers #beauty
1930	1	Love waking up to grumpy people #not
1931	0	@businessinsider: T-Mobile's CEO thinks the Apple Watch is going to be huge http://t.co/i9nN1zTcGs <-- I do, too.
1932	1	So that was the inception episode. Down to the tangerine/ spinning top. Subtle. #not
1933	1	i can always count on freshmen to make the library loud. THANKS #sarcasm
1934	0	@Parlett316 he's played 5 minutes, 0-4 from field, a steal and 2 fouls. that's it. that's all he's done.
1935	0	@ChuckCJohnson BREAKING: #realjournalist bullying major problem in nation's high schools. #not
1936	1	Looking forward to a nice and long 130km #cycle tomorrow, in the minus degree weather #not #fool #festive500
1937	0	"Might go back to bed it's easier then making the effort" @PatrickRowe123  #not #wrong 😂😭
1938	1	@outsilver87 @LasVegasCapper Ya, because if history has told us anything, it's that betting on sports is a GREAT way to make money! #sarcasm
1939	0	@Devin_Heroux @CBCEyeopener @downtowncalgary was STUNNING today, wasn't it?
1940	1	@the_cheshirekat @TheLividPatriot Ya cause their country is calm and peaceful from Everyone arming themselves #sarcasm
1941	0	@chriscomben @lexpersaud it's in my Priory contract to wear those. Hugely popular with Priory Ultras #does #not #count #xxx
1942	1	White people are irrelevant at this point. The black community needs to rise ABOVE y'all are in control!!!!!! #irony#truth
1943	1	Great start to the day #not
1944	1	I'm fricken peachy today!! #Not
1945	0	@TheTweetOfGod Even you have to think the Religious Freedom Restoration Act in Michigan is ridiculous.
1946	0	@_Liam_Walker_ but #NOT in term time my son........ 😆😎
1947	0	Worth a read. On #Christians and the persecution they face. #equality #respect #sectarianviolence #countyourblessings http://t.co/EvTmzbljyK
1948	0	I may or may not be obsessed with the grinch 😏
1949	0	@RevArun @c_of_e Money 4 Church|http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7
1950	0	@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in
1951	1	@cnsnews Say it ain't so, Joe.  Who would imagine a government program fraught with fraud?  Has this ever happened before? #Sarcasm
1952	1	@SUP3RFRUIT I think being gay is wrong, its like people chose to be gay just to piss off the magic old man that lives in the sky #sarcasm
1953	1	#irony - during @CNNReliable criticism of @RollingStone , a promo for a special featuring #BillCosby "#rape victims" airs. #Hypocrites
1954	0	If #PMHarper gets reelected, these r the possibilities: he & #CPC cheated (again); #Canada has a collective #StockholmSyndrome; we're doomed
1955	0	trivia crack is taking over my life.
1956	0	@lcooney @Orthorize @drjmetz @WykdWench awesome! :)
1957	1	What an amazing start to the weekend! #sarcasm #ohgoditsfridayagain
1958	1	@TheVampsband who doesn't?? #sarcasm
1959	0	Canny wait to get my new phone, sneaks and clothes on thursday #payday #would #be #rude #not #too
1960	0	Rocking the Christmas socks at work. It's the little things like this that make me happy. #essentialservice 🎅🎄 http://t.co/E5jqetthIt
1961	1	Not felt this I'll since I was in kos! Eugh a great end to a great week...... #sarcasm #beenshite #killme
1962	1	My grandma gulping her hot coco loudly and my mom goes: "you gulping over there?" My grandma: "no I'm queefing" #sarcasm #HAHA
1963	1	So glad they've found a way to make the gospel socially relevant to klingons! #sarcasm http://t.co/rKSId5vFkc
1964	0	O_o ummm...so, like?? #irony||RT"@Redskins: From our family to yours, have a safe and #HappyThanksgiving http://t.co/LUeMYFptnh"
1965	0	My death will likely be caused by #sarcasm at the wrong time.
1966	0	@BenVolin @ArashMarkazi Everybody just keeps saying "Gronk and large contingent of Patriots." Who else is there with Rob?
1967	1	Dad and step mom bitching at each other, now it's Christmas 😊🎄😤 #sarcasm #ugh
1968	1	internet got me like 😩 #stillalive #irony http://t.co/q7cK7aQnQZ
1969	1	The joy I have for overnight stakeouts #sarcasm
1970	0	@Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast
1971	1	Gutted Doyle has gone back to #wwfc. I don't think we saw what he's capable of. #cpfc #sarcasm
1972	0	@dairymanNZ Its called #sarcasm @DairyGirlNZ
1973	0	Sunset for January 04, 2015 at 04:39PM! Temperatures: 6℃. It's Partly Cloudy.
1974	1	Can't wait for my boyfriend to come home and kick my butt into shape.... #not 🙈😂 @DylanJohannink
1975	0	Hmmm what to have for dinner
1976	1	When you have Challah French Toast on Christmas #irony
1977	0	@LitaMacWolfZERO as far as what? A room?
1978	1	@mrsdtownsend why would you do this... @LennySimples #superman #not #childagain http://t.co/OapnORPW6F
1979	0	Woohoo admitting someone who literally needs nothing but med refills! #not http://t.co/9zQCcc7q5a
1980	0	@TonyBrown03 that's the easy part. Giving my man money to go grab all mine tomorrow morning can't be dealing with town to stressfull
1981	1	Family time is nice and all, but I'm ready to be back at work on this fine morning. #not
1982	1	If loose lips sink ships, then loose tweets sink fleets. #irony? (@ NASNI Theatre in Coronado, CA) https://t.co/dvFfrwO74Q
1983	0	Seriously tho if you need me anytime over winter break just shoot me a text. Probably won't respond cuz I'll most likely be eating, but hey
1984	0	@PolicyMic Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter
1985	1	Oh the #irony @LabourEoin .@David_Cameron You would not need to take to twitter to peddle piffle
1986	0	Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon
1987	0	@craigavonc left out blue bin as per calendar but not lifted. Checked your website and it indicates green bin #not happy
1988	0	@OuttaHerrrrreee well I face peyton today in my one league so I hope he only has 2 TD passes and they're both to D Thomas for me lol
1989	0	Why do I have to have a good game then a bad game and then a good game then a bad game again. 😑😡
1990	0	2 and half hour walk #Proud
1991	1	@ShotofPatron #NoodleScene anyone? He was so zen there. #not. Oh! wait! But #deadHenry and #bouncebackAnnie. Silly me! All makes sense now!
1992	1	My year is ending perfectly😂 #Not
1993	1	To be fair, DeBlasio only asked #BlackLivesMatter folks to stop protesting until the post-funerals. So police protesting him is cool. #irony
1994	0	@SP_EnergyPeople are actually going to contact me rather than just apologising via Twitter?
1995	0	Go get it you broke ass bitches.#not my fault
1996	0	The things I see in Bath & Body Works #WorstOutfit #Not Cute #WTF http://t.co/IDqkQmBveA
1997	0	Seems as if @ProudMaryBoise wants to endorse me on LinkedIn for #sarcasm - any thoughts on this from the #OMCchat crowd?
1998	0	Christmas part two began at my parents house today.Many gifts,mountains of wrapping paper,excited nephew,missing batteries, veggie chilli.
1999	1	You're great at keeping a conversation. #not.
2000	0	@UberFacts: Men with shaved heads are perceived as an inch taller and 13% stronger than men with hair. @KOJAK_M
2001	0	@ReedWilkerson I was tempted but I didn't want to one-up your tats with mine
2002	1	Awesome rainy day at the track!! #not http://t.co/inZFxQcjGU
2003	1	I just love working Sunday's. #not http://t.co/97bcc557Pi
2004	1	burger king hacking (07/13 and 11/13) was the weirdest and funniest, definetely #sarcasm
2005	0	Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy? #coveryomouf #nasty
2006	0	I don't know how you can love, but also freaking hate someone so much!! 😒
2007	1	Love people that don't act like adults. #sarcasm
2008	0	The spicy cali roll is just cali roll with a dab of sauce on it W T F
2009	0	@DarkNetNews @Bipartisanism But it's not a time capsule! It' current in time
2010	1	Azealia Banks call Iggy "Igloo Australian"...WOOOW an incredible rapper diss another one #IRONY
2011	0	What do you call a Chinese millionaire?
2012	1	Customers during Christmas time are SO NICE. #not
2013	1	First day of Christmas shopping tomorrow. Can not wait. #sarcasm
2014	1	. which is why i've visited #pakistan as many times as i have .. sez @BarackObama #NOT
2015	1	@MattHDGamer FUT14 ofc, the corners <3___<3 they where faaaantastic #sarcasm
2016	1	Small amount of lads with birds nests' for hair cuts #sarcasm #ha #3allover
2017	1	You keep cops and civilians accountable with body cameras#not RIP Eric Gardner .Cameras don't keep people accountable , people do
2018	0	#Sarcasm is just #one of the many services I offer to #people who ask #stupid questions.
2019	0	What an awesome performance by the Choral students @VictoriaArts tonight! They're developing young stars of the future right here in #yeg!
2020	0	Every parent wants their child to get ahead, help your child with a sponsorship/grant from @TheMMBF #charity
2021	0	When one ear breaks on your headphones it's so frustrating! #Not #today
2022	1	@stellabearrr @oliviaboxall sounds like flat 8 are having a wonderful morn!|#HAH #NOT #WOTWOT
2023	0	@daiyafoods tried the pizza tonight we got from @evermancoop down here in #Pensacola. #YUMMY! Great job :-) http://t.co/U5Ao7JVnf2
2024	0	@BarackObama So that is what happened the ACORN voter fraud people.
2025	1	Wow am I glad that I have to cycle through this weather.||#NOT
2026	0	@UGpk yeah in the "honour" of the picture those lyrics sketched ... 😳
2027	1	3:30am is a great time to learn the male reproductive system. with the biggest and brightest power point slides ever. #not #biology
2028	1	MVP goes to Concordia Wifi. #Not
2029	1	Such a good lie in #not
2030	1	I can't wait to go to the post office to get bent over with $100 shipping fees to mail my folks' #Christmas gifts to Montana.  #sarcasm
2031	0	Can't wait until this weekend is over...then no more Xmas parties!!!!!! #HateSchmoozing
2032	1	The silence in #TimesSquare for #EricGarner last night is only broken by #NYPD siren. #irony, watch on ifussss app. http://t.co/4qJQ9lM07U
2033	1	Towing company commuter car being towed. #irony http://t.co/O3NbsLQahp
2034	1	@Crystal_SWI it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it. #sarcasm
2035	1	I love when this happens #not http://t.co/CkMiXBPGAR
2036	1	LOL..It was an RSS agenda modi bribed UN officals to make yoga day international.. #sarcasm #secularindia #AntiConversionLaw #hypocrites
2037	0	What am i doing with my life
2038	1	I just found out I have a 13th grade education: https://t.co/OujZNnuE96||I must have slept through that entire year #sarcasm
2039	0	#notcies #eu Keeping deficits down: How successful is the EUs budget-surveillance mechanism? http://t.co/2oRy3l6hiW
2040	0	These girls can wake up people from the dead! #not #worth #watching
2041	0	@Gomez_Nei im done with finals thursday that would be nice lol you leave friday at what time? ✈️
2042	0	@uovervindelig to the same sex. #sarcasm
2043	0	Simply having a wonderful christmas time :D
2044	0	@ITVDean if aguero is out for a long time, city could buy bony in January!
2045	1	I'm happy with the two hours of sleep I got last night #not 😩
2046	0	The secret of #change is to focus all your energy, not on fighting the old, but on building the new. ~Source Unknown|#Quotes|#QvAW
2047	0	3rdeye Brand Has Designed The Accessory For Your Easy To Carry And Comfortable http://t.co/tvkHUmWaGZ
2048	0	@TorteDeLini I'll check it out. :-)
2049	1	Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood #not @_erikarose http://t.co/YmThYUCcjd
2050	1	If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|#sarcasm
2051	0	She's got something you just can't trust|It's something mysterious....
2052	1	@SusanCarlson111 If it's a "Blue Ribbon Panel", then it will be all good. #sarcasm
2053	0	#Indonesia -- #Four #large #parts of #crashed #AirAsia #jet #found #on #sea #floor. http://t.co/X25ajY5qiZ via @reuters
2054	0	@DSzymborski @Swydan Paul believes Rubby, Webster, Kelly, etc. are bad players based on '15 projections. I believe in their upside.
2055	1	@KimKardashian cropped her own child out of her picture. #motheroftheyear #not http://t.co/fLEYWkFyZQ
2056	1	#irony!!! RT @JeremyClarkson: Of all the places to get stuck in a traffic jam http://t.co/N2AX0wjH1k
2057	1	Oh yess Dean Smith is ref #sarcasm on the plus side we have thompson #improved
2058	0	Dark grass does #not rustle. www.MonsterMMORPG. com #brakiest by #MonsterMMORPG #mt121 http://t.co/Zca7uXxhRH
2059	0	What I did for my food at the Spanish party! #irony http://t.co/Pl1u0qyyyI
2060	0	@Eskom_SA street lights on during the day in Clayville, Olifantsfontein. This should not be happening with #loadshedding problems. #not-on
2061	0	@tweetkumud we are here to fight endlessly and change the system, atleast I am not going anywhere irrespective of result #AK4Delhi
2062	1	Next day makeup just looks so hawt 💋 #NOT
2063	1	The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet. #Sarcasm
2064	1	A great day is one in which it's pouring rain and you walk out of your apartment without your car or apartment keys. #sarcasm
2065	1	@leannrimes yep, the family of #EricGarner is feeling really joyful right now... #sarcasm #BlackLivesMatter #ShutItDown
2066	0	they don't sing live, but they sure are hella good looking #smh
2067	1	Nosebleeds in the morning are my favorite #not
2068	0	#late night #shopping #bullringbirmingham #sunglasses really? Lol 😁 #sayyes she says xxx http://t.co/YsuyjqS8dr
2069	0	@UberStaub this is not real life. believe me.
2070	0	@NorpolFootball I hardly think @ntfc give a shite about the fans tbh
2071	0	Watch the wog head I will have after Christmas then #last #hair #cut #for #christmas
2072	1	Today should be fun #sarcasm
2073	1	@myrakhan you won't get a source other than ISPR :| #Irony
2074	0	@NordstromYYC Thanks. I'll have to check out another store in Calgary.
2075	0	you is very much right my brother when I am done I still will not have a car, and when I am done praising Allah I to will still #not (1/2)
2076	0	One day is day..lemme console myself with blunt
2077	1	@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! #sarcasm
2078	1	This 'legendary' anfield European cup atmosphere is great hey! ;-) #sarcasm
2079	1	Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo #irony
2080	0	@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.
2081	0	On page 35 of 357 of Hogfather, by Terry Pratchett http://t.co/k1u72J9FgF
2082	0	@benmaller public hammering the Steelers all week. Juicy.
2083	0	i do occupy rent free space in his cranial cavity LOL @MrNickking13
2084	0	@Fox5Wagner: In fight over overtime for Firefighters, DC viewed ruling from control board as permanent" but appeals court says no." #fb
2085	1	That was a great 3 hours of sleep #Not
2086	0	Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw
2087	1	@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. #irony
2088	0	Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act?#SororitySisters
2089	1	Mid speech @ Christmas Lacrosse Ball #flattering #not @ Grand Cafe http://t.co/Uu7yeqDfV5
2090	1	Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! deanbcfc: WasAlRahman this is a question I ask myself everyday #Not...
2091	0	A decent Christmas party for a change, and an added bonus of not missing the last train for a change!
2092	1	Love the fact I'm sick on my birthday #not
2093	0	I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?
2094	0	Well you just have to look... Don't you ?? #wrestling #SportsEntertainment #not #wwe #raw or #smackdown #co... https://t.co/FTCvaJyULT
2095	0	@mediumvillain @deray blacks aren't elite enough to die in hospitals remember? That's only reserved for when police are in casualties...
2096	1	"@SerJeyms: This year's class picture is so awesome. Really awesome! #irony 👊"  hahahahaha 😂
2097	1	Am I surprised that my coworker is not going to show up today? #NOT #Flurries
2098	0	https://t.co/q3Oaw29oGV I forked node!  Get ready for the future.  (Where's my interviews) #sarcasm
2099	1	@DejanLovrenLFC6 your #ambition is #amazing. #sarcasm #saintsfc enjoy exit from #ChampionsLeague
2100	0	maybe i should delete my facebook tab- cause then i'd probably get more stuff done and be less distracted
2101	0	Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers
2102	1	Also the only verb that I forgot was "to forget" #irony
2103	1	@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family #Irony
2104	0	@thismamatweets will tweet you when I've got it back up and running.
2105	1	Ay after 2 hours nareceive ko rin yung message haha thanks globe #not
2106	0	@F1NTFC @FlamingGrillPub @ntfc @SaintsRugby What's the prices like?
2107	1	That #moment when you don't wanna tell that person you been fuckin someone else.. Cause they might go fuck some else LOL o.O' #truth #irony
2108	1	Sooooooo the #Bears will be looking for an offensive coordinator as well. This bodes well for next season. #sarcasm #whatamess
2109	1	Any Hindu who tries to defend his religion is a Communal. #irony #Gharwapsi
2110	0	"Meh...i don't think I'm a suit person."|~ Neil Caffrey|#Irony|#TvQuotes|#WhiteCollar
2111	1	Cramming 200+ psych pages into my brain even though we learnt that cramming isn't effective #irony
2112	1	I love dating shows ! My favourite is Strictly come dancing, so good when it works out for them ! #sarcasm
2113	1	#IRONY "@BarakRavid: BREAKING: PM Netanyahu slams EU countries: "The Europeans are hypocrites that learned nothing from the holocaust""
2114	1	Cooper's been busy today #not http://t.co/StCUsUTr0u
2115	1	Merry Christmas love Instagram http://t.co/CcfhdT73wH 😂 #gifts #not #spam
2116	1	I love when I write a tweet wrong. 😊 #sarcasm
2117	1	Thechicago firehouse restaurant goes up in flames. #irony #chicago #fire #cfd #workingpress #cbs #wbbm... http://t.co/H7VwVUry8P
2118	1	Nailed it #irony #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject... http://t.co/Wg8DSZD06G
2119	1	We prefer to lose the derby vs #SuC and fight for Ligna trophy. #NOT
2120	0	@talkhoops I got manually retweeted by Zach Harper. #internetcelebrity
2121	1	Thank you @EmmeRylan for live tweeting my morning #sarcasm
2122	1	@MeraDharm @Swamy39 You do look a die hard fan of his #sarcasm
2123	1	Happy stfx day! Lost my #Xring in '12. It was found 2 mo's later glistening on the 18th green of Lost Creek Golf Club. #xringmiracle #irony
2124	0	@CameronJohnso23 so pissed at 2K rn..
2125	0	@kimoen_peter #Not ___ I love that Song <3
2126	1	@westendproducer @WhatsOnStage In a musical, the music department is quite unimportant. #sarcasm #umitsaMUSICAL
2127	1	Love coming to school knowing I have tests all day #not
2128	0	Long time no see #long#along#time#times#no#not#see#me#you#i#your#say#hi#hello#want#wanna#to#meet @... http://t.co/qqQCi3faXa
2129	1	@avaskoog Caffeine free coffee? Yeah, I'll have that next time I have a slice of sugar-free cheesecake... #sarcasm :P
2130	0	In desperate need of training partner(s) with the knowledge and insight of the infamous @StevePulcinella. Candidates apply within.
2131	0	*looks at blackboard*|*calls life alert*|Help my grades have fallen and they can't get up
2132	1	I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win #irony
2133	1	because learning for the finals is fucking amazing. #not
2134	0	@Tbose_BestT   People who are drinking and driving #not now please
2135	0	@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(
2136	0	Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #not#again
2137	0	.@allanhawco Finally had a chance to watch Doyle finale. Thanks for 6 great seasons. Yes, I cried at the end...
2138	1	People who lie to me really help with my trust issues #not #twittereantaboutlife
2139	0	H3N2 = Hospital Hard on #badincentives #flu #healthcare #finance #SPS
2140	1	I cared for 8 seconds, then I got distracted. 😂 #Sarcasm
2141	0	Explosions! Nicely done. Apparently, the Joker & I have a lot in common. That's...disconcerting. http://t.co/mRRqCWOAms #Batman #StarTrek
2142	0	Session at the local #1stPhoto #rektek #bmx #lookMamNoHands #not #flying #fallingWithStyle http://t.co/TCx5cO9uPx
2143	1	Jesus. I am watching too much #TheNewsroom... Look at me getting all #SonyHack sermonising... #irony
2144	1	Nose is stuffed.Awesome. #not
2145	1	@Suuzeeen Grabe! Affordable na Affordable #sarcasm
2146	0	@ajmaljami no, not negation. Sometimes, peace is achieved in a way that you accept to be content by a constant searing.
2147	0	Perty sunrise #fs100 timelapse of the mountain http://t.co/vy2BcAMSYA
2148	1	Well it's always a good time losing at the Bay...#sarcasm @lylestor11 @Lampi626 @bubbs11214
2149	0	I promote #EDM why would I add jazz? Some ppl will do anything 2b popular #SoObvious #WTF #AttentionWhore #keepitreal http://t.co/p3IVORI8k3
2150	0	@jowrotethis wow, Rickman really looks a lot different with blond hair.
2151	0	My grandma tells me she made raviolis to eat.. You know I yelled back "fuck you I don't want no ravioli nigga!!!"
2152	1	@LibyaLiberty @LinesnCircles you can't reason with someone with a bio as moronic as his. "So should everyone else" #SoDemocratic #Irony
2153	0	So excited for a whole new episode RHOA love this show!!!!!
2154	0	#take#a#deep#breath#it's#just#a#bad#day#not#a#bad#life http://t.co/YmnLzTNkpy
2155	0	Munro's facial expression is my facial expression right now😂😂 #But #I'm #not #giving #up #on... http://t.co/ZINla0rapI
2156	1	@adamclanton,@LanceZierlein,wait..your followup to Ferguson/stereotyping talk is audio about a kid who wants to do "hood-rat" stuff? #irony
2157	0	#not to be an Ass but ohh Yeaa!!!! http://t.co/sf8jM2zpFD
2158	0	I'M NOT GONNA ASK YOU FOR FOLLOWING. Your own decision.
2159	1	@dep_fm I think that was the joke. #irony
2160	0	It could be a Jihadist ?Hello!! It is Jihadist's Radical Islamists! TERRORISTS!|#sydneysiege #Daesh
2161	1	@MericaMcFreedom @Salon Because Bill makes too much money making speeches now and he's so honest :) #sarcasm
2162	1	Well today has just started off great. #not
2163	0	Just a friendly reminder! #motto #advice #you #are #not #defined #by #your #past http://t.co/Wmpp8Iy3gW
2164	1	Aren't you just loving the snow?  #Stockport #irony http://t.co/JhG0LxAun5
2165	0	go subscribe @BoutItMen on youtube https://t.co/w0lhyDAexl for good music
2166	1	When that bish defollows you #sarcasm #disney #belle #MoreFollowersPlease http://t.co/i549jbbPLK
2167	0	@BBCScotWeather |Horrible day in Cambuslang! #not very Christmasy http://t.co/Vpni2l2CJZ
2168	1	@Giants ooooo touching myself to ODB he is the greatest Giants player to ever play the game... Screw that the best player ever!! #sarcasm
2169	0	SHAME ON JACKSONVILLE #JAGS AND #SHADKHAN. http://t.co/XyOZLexZnU -Do you think that #Police phobic #stooges l... http://t.co/B4yDmPoPmX
2170	1	At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti #not http://t.co/BiImkrtTn4
2171	0	@TBLightningFeed @RawCharge I sure hope ev1 vaccinations are up to date! #GoBolts @BoltsByTheBay @TBLightning @ThunderBugTBL
2172	0	So which beauty's can get me some followers then🙊
2173	0	Just booked me and my back a massage with @sharna_woodcock @back_physio hopefully stop it groaning over crimbo 👍🎅🎁🎅
2174	0	I can be mad at you for a matter of 15 min then I can't stand not talking to you.
2175	0	Always forget how good the F.E.A.R is by Ian Brown 🎧 #singingoutloud #TUNE
2176	0	@DEvanAltman was completely sensationalized. Inferring that Cubs weren't serious about winning until Wednesday is a joke.
2177	1	So excited for the Christmas party with the snobby side of my fammm #not
2178	1	@billisFPS @BFBulletin ikr!! This is not a true Battlefield game! :/|.|.|.|.||#Sarcasm
2179	1	@LouisFarrakhan How do you propose to determine "sides"? I have both black and white family members. #racewar #irony #LoveNotWar
2180	0	okay back to studying for math final
2181	1	@Anajbbyy yesss! What makes it worse is when they look gorgeous and say "I just got my face beat!" Wtf? #Irony #Contradiction
2182	0	Jack doesn't understand twitter. Thoughts?
2183	0	[Alaska #HipHop] Flowtronics: What's This World Coming To (Rizzle P, Boone Pratt, Token R...: http://t.co/LHsCMXRXNv via> @BoonePratt
2184	0	@sammiecurtis_ oh man. You will have to get everyone singing ready for when I'm in 😂
2185	0	Happy holidays from me and my boy Carl #lrs #holiday #party 😏😎😎🎄🎄 http://t.co/kzv9XGLWoz
2186	0	Thank you @angiegalifas for these amazing candles from the new series of @victoriassecret #atmosphere... http://t.co/JOhwVxVH0b
2187	1	Dissecting a rat first period is a great start to the day #not 🐁
2188	1	buzzing for school on monday.. #not
2189	1	@JamaicaVaper @Hifistud @OutFrontCNN @CNN This has been my point all along, that TC is proving to be #ecigs best advertiser to teens. #irony
2190	1	@Katerintree obvi because every Jesuit is a heretic #sarcasm 💁
2191	1	It's so much fun to drive a front wheel drive car in the snow #not
2192	0	@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was
2193	0	Nowadays you can be everything somebody ever wanted and still get played** mxm men #not all
2194	0	Drinking an Imperial IPA (2014-) by @GreenFlashBeer - http://t.co/IlJkEldUk4 #photo
2195	1	Lunch today. #fakelobster #lifestyleoftherichandfamous #sarcasm #worldofswede http://t.co/a2ix7q4emC
2196	1	#irony "@LabourEoin Few politicians get importance of Patient Dignity &  right to die http://t.co/adKIDKNpID"
2197	1	#ff By ideiasdebolosdocesedelicias. Such a different twist to the regular #frozen cakes :) We love this one! #not... http://t.co/WSuhWFyhUC
2198	1	@torrentfreak We should monitor them... #sarcasm
2199	1	@MistressBitchIn a Woman that puts a man in irons supports the irons!!! #irony
2200	0	Filmmaker and writer Nicole Franklin is on Twitter @Nicoleedits. Pls follow. #EConvo #Film #Director
2201	0	@cozmando He'd be a perfect fit... or Beachy/Medlen.
2202	0	@Funny_Truth: Substitute For Chicken Nuggets http://t.co/jeja9wJYKu uhm no thanks
2203	0	@BillfromBendigo I'll just wait here :) :) :)
